row_id,icd9_code,short_title,long_title,charlson_puntaje
10721,E9057,Poisoning by other plant,Poisoning and toxic reactions caused by other plants,1
10722,E9058,Venomous bite/sting NEC,Poisoning and toxic reactions caused by other specified animals and plants,1
10723,E9059,Venomous bite/sting NOS,Poisoning and toxic reactions caused by unspecified animals and plants,1
10724,E9060,Dog bite,Dog bite,1
10725,E9061,Rat bite,Rat bite,1
10726,E9062,Nonvenomous snake bite,Bite of nonvenomous snakes and lizards,1
10727,E9063,Animal bite NEC,Bite of other animal except arthropod,1
10728,E9064,Nonvenom arthropod bite,Bite of nonvenomous arthropod,1
10729,E9065,Animal bite NOS,Bite by unspecified animal,1
10730,E9068,Inj NEC caused by animal,Other specified injury caused by animal,1
10731,E9069,Inj NOS caused by animal,Unspecified injury caused by animal,1
10732,E907,Acc due to lightning,Accident due to lightning,1
10733,E9080,Accident d/t hurricane,Hurricane,1
10734,E9081,Accident d/t tornado,Tornado,1
10735,E9082,Accident d/t floods,Floods,1
10736,E9083,Acc d/t snow blizzard,Blizzard (snow) (ice),1
10737,E9084,Accident d/t dust storm,Dust storm,1
10738,E9088,Accident d/t storm NEC,Other cataclysmic storms,1
10739,E9089,Acc d/t storm/flood NOS,"Unspecified cataclysmic storms, and floods resulting from storms",1
10740,E9090,Acc d/t earthquakes,Earthquakes,1
10741,E9091,Acc d/t volcanic erupt,Volcanic eruptions,1
10742,E9092,Acc d/t avalanche,"Avalanche, landslide, or mudslide",1
10743,E9093,Acc d/t dam collapse,Collapse of dam or man-made structure,1
10744,E9094,Acc d/t tidalwave NOS,Tidalwave caused by earthquake,1
10745,E9098,Acc d/t eruptions NEC,Other cataclysmic earth surface movements and eruptions,1
10746,E9099,Acc d/t eruptions NOS,Unspecified cataclysmic earth surface movements and eruptions,1
10747,E9100,Water-skiing accident,Accidental drowning and submersion while water-skiing,1
10748,E9101,Skin/scuba diving acc,Accidental drowning and submersion while engaged in other sport or recreational activity with diving equipment,1
10749,E9102,Swimming accident NOS,Accidental drowning and submersion while engaged in other sport or recreational activity without diving equipment,1
10750,E9103,Swimming/diving acc NEC,Accidental drowning and submersion while swimming or diving for purposes other than recreation or sport,1
10751,E9104,Drowning in bathtub,Accidental drowning and submersion in bathtub,1
10752,E9108,Accidental drowning NEC,Other accidental drowning or submersion,1
10753,E9109,Accidental drowning NOS,Unspecified accidental drowning or submersion,1
10754,E911,Resp obstr-food inhal,Inhalation and ingestion of food causing obstruction of respiratory tract or suffocation,1
10755,E912,Resp obstr-inhal obj NEC,Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation,1
10756,E9130,Suffocat in bed/cradle,Accidental mechanical suffocation in bed or cradle,1
10757,E9131,Suffocation-plastic bag,Accidental mechanical suffocation by plastic bag,1
10758,E9132,Suffocation-lack of air,Accidental mechanical suffocation due to lack of air (in closed place),1
10759,E9133,Cave-in NOS,Accidental mechanical suffocation by falling earth or other substance,1
10760,E9138,Suffocation NEC,Accidental mechanical suffocation by other specified means,1
10761,E9139,Suffocation NOS,Accidental mechanical suffocation by unspecified means,1
10762,E914,FB entering eye,Foreign body accidentally entering eye and adnexa,1
10763,E915,FB entering oth orifice,Foreign body accidentally entering other orifice,1
10764,E916,Struck by falling object,Struck accidentally by falling object,1
10765,E9170,Sports acc w/o sub fall,Striking against or struck accidentally by objects or persons in sports,1
10766,E9171,Crowd w/o sub fall,"Striking against or struck accidentally by a crowd, by collective fear or panic",1
10767,E9172,Run water w/o sub fall,Striking against or struck accidentally in running water,1
10768,E9173,Furnit w/o sub fall,Striking against or struck accidentally by furniture without subsequent fall,1
10769,E9174,Stat ob w/o sub fall NEC,Striking against or struck accidentally by other stationary object without subsequent fall,1
10770,E9175,Sports acc w sub fall,Striking against or struck accidentally by object in sports with subsequent fall,1
10771,E9176,Crowd accidnt w sub fall,"Striking against or struck accidentally caused by a crowd, by collective fear or panic with subsequent fall",1
10772,E9177,Furniture acc w sub fall,Striking against or struck accidentally by furniture with subsequent fall,1
10773,E9178,Stat obj w sub fall NEC,Striking against or struck accidentally by other stationary object with subsequent fall,1
10774,E9179,Obj w-w/o sub fall NEC,Other accident caused by striking against or being struck accidentally by objects or persons,1
10775,E918,Caught between objects,Caught accidentally in or between objects,1
10776,E9190,Machine accid-agricult,Accidents caused by agricultural machines,1
10777,E9191,Machine accid-mining,Accidents caused by mining and earth-drilling machinery,1
10778,E9192,Lifting machine accident,Accidents caused by lifting machines and appliances,1
10779,V6120,Cnsl prnt-chld prob NOS,"Counseling for parent-child problem, unspecified",1
10780,V6121,Cnsl victim child abuse,Counseling for victim of child abuse,1
10781,V6122,Cnsl perp parent chld ab,Counseling for perpetrator of spousal and partner abuse,1
10782,V6123,Cnsl prnt-biol chld prob,Counseling for parent-biological child problem,1
10783,V6124,Cnsl prnt-adpt chld prob,Counseling for parent-adopted child problem,1
10784,V6125,Cnsl prnt-fstr chld prob,Counseling for parent (guardian)-foster child problem,1
10785,V6129,Oth parent-child problem,Other parent-child problems,1
10786,V613,Problem w aged parent,Problems with aged parents or in-laws,1
10787,V6141,Alcoholism in family,Alcoholism in family,1
10788,V6142,Substance abuse-family,Substance abuse in family,1
10789,V6149,Family health probl NEC,Other health problems within the family,1
10790,V615,Multiparity,Multiparity,1
10791,V616,Illegitimate pregnancy,Illegitimacy or illegitimate pregnancy,1
10792,V617,Unwanted pregnancy NEC,Other unwanted pregnancy,1
10793,V618,Family circumstances NEC,Other specified family circumstances,1
10794,V619,Family circumstance NOS,Unspecified family circumstance,1
10795,V620,Unemployment,Unemployment,1
10796,V621,Adverse eff-work environ,Adverse effects of work environment,1
10797,V6221,Hx military deployment,Personal current military deployment status,1
10798,E8040,Fall on/from train-empl,"Fall in, on, or from railway train injuring railway employee",1
10799,E8041,Fall from train-passengr,"Fall in, on, or from railway train injuring passenger on railway",1
10800,E8042,Fall from train-pedest,"Fall in, on, or from railway train injuring pedestrian",1
10801,E8043,Fall from train-ped cycl,"Fall in, on, or from railway train injuring pedal cyclist",1
10802,E8048,Fall from train-pers NEC,"Fall in, on, or from railway train injuring other specified person",1
10803,E8049,Fall from train-pers NOS,"Fall in, on, or from railway train injuring unspecified person",1
10804,E8050,Hit by train-employee,Railway employee hit by rolling stock,1
10805,E8051,Hit by train-passenger,Passenger on railway hit by rolling stock,1
10806,E8052,Hit by train-pedestrian,Pedestrian hit by rolling stock,1
10807,E8053,Hit by train-ped cyclist,Pedal cyclist hit by rolling stock,1
10808,E8058,Hit by train-person NEC,Other specified person hit by rolling stock,1
10809,E8059,Hit by train-person NOS,Unspecified person hit by rolling stock,1
10810,E8060,RR acc NEC-employee,Other specified railway accident injuring railway employee,1
10811,E8061,RR acc NEC-passenger,Other specified railway accident injuring passenger on railway,1
10812,E8062,RR acc NEC-pedestrian,Other specified railway accident injuring pedestrian,1
10813,E8063,RR acc NEC-ped cyclist,Other specified railway accident injuring pedal cyclist,1
10814,E8068,RR acc NEC-person NEC,Other specified railway accident injuring other specified person,1
10815,E8069,RR acc NEC-person NOS,Other specified railway accident injuring unspecified person,1
10816,E8070,RR accident NOS-employee,Railway accident of unspecified nature injuring railway employee,1
10817,E8071,RR acc NOS-passenger,Railway accident of unspecified nature injuring passenger on railway,1
10818,E8072,RR acc NOS-pedestrian,Railway accident of unspecified nature injuring pedestrian,1
10819,E8073,RR acc NOS-ped cyclist,Railway accident of unspecified nature injuring pedal cyclist,1
10820,E8078,RR acc NOS-person NEC,Railway accident of unspecified nature injuring other specified person,1
10821,E8079,RR acc NOS-person NOS,Railway accident of unspecified nature injuring unspecified person,1
10822,E8100,Mv-train coll-driver,Motor vehicle traffic accident involving collision with train injuring driver of motor vehicle other than motorcycle,1
10823,E8101,Mv-train coll-pasngr,Motor vehicle traffic accident involving collision with train injuring passenger in motor vehicle other than motorcycle,1
10824,E8102,Mv-train coll-motorcycl,Motor vehicle traffic accident involving collision with train injuring motorcyclist,1
10825,E8103,Mv-train coll-mcycl psgr,Motor vehicle traffic accident involving collision with train injuring passenger on motorcycle,1
10826,E8104,Mv-train coll-st car,Motor vehicle traffic accident involving collision with train injuring occupant of streetcar,1
10827,E8105,Mv-train coll-anim rid,Motor vehicle traffic accident involving collision with train injuring rider of animal; occupant of animal-drawn vehicle,1
10828,E8106,Mv-train coll-ped cycl,Motor vehicle traffic accident involving collision with train injuring pedal cyclist,1
10829,E8107,Mv-train coll-pedest,Motor vehicle traffic accident involving collision with train injuring pedestrian,1
10830,E8108,Mv-train coll-pers NEC,Motor vehicle traffic accident involving collision with train injuring other specified person,1
10831,E8109,Mv-train coll-pers NOS,Motor vehicle traffic accident involving collision with train injuring unspecified person,1
10832,E8110,Reentrant mv coll-driver,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring driver of motor vehicle other than motorcycle,1
10833,E8111,Reentrant mv coll-pasngr,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring passenger in motor vehicle other than motorcycle,1
10834,E8112,Reentrant coll-motcycl,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring motorcyclist,1
10835,E8113,Reentrant coll-mcyc psgr,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring passenger on motorcycle,1
10836,E8114,Reentrant coll-st car,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring occupant of streetcar,1
10837,E8115,Reentrant coll-anim rid,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring rider of animal; occupant of animal-drawn vehicle,1
10838,E8116,Reentrant coll-ped cycl,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring pedal cyclist,1
10839,E9511,Poison-gas in container,Suicide and self-inflicted poisoning by liquefied petroleum gas distributed in mobile containers,1
10840,E9518,Poison-utility gas NEC,Suicide and self-inflicted poisoning by other utility gas,1
10841,E9520,Poison-exhaust gas,Suicide and self-inflicted poisoning by motor vehicle exhaust gas,1
10842,E9521,Poison-co NEC,Suicide and self-inflicted poisoning by other carbon monoxide,1
10843,E9528,Poison-gas/vapor NEC,Suicide and self-inflicted poisoning by other specified gases and vapors,1
10844,E9529,Poison-gas/vapor NOS,Suicide and self-inflicted poisoning by unspecified gases and vapors,1
10845,E9530,Injury-hanging,Suicide and self-inflicted injury by hanging,1
10846,E9531,Injury-suff w plas bag,Suicide and self-inflicted injury by suffocation by plastic bag,1
10847,E9538,Injury-strang/suff NEC,Suicide and self-inflicted injury by other specified means,1
10848,E9539,Injury-strang/suff NOS,Suicide and self-inflicted injury by unspecified means,1
10849,E954,Injury-submersion,Suicide and self-inflicted injury by submersion [drowning],1
10850,E9550,Injury-handgun,Suicide and self-inflicted injury by handgun,1
10851,E9551,Injury-shotgun,Suicide and self-inflicted injury by shotgun,1
10852,E9552,Injury-hunting rifle,Suicide and self-inflicted injury by hunting rifle,1
10853,E9553,Injury-military firearm,Suicide and self-inflicted injury by military firearms,1
10854,E9554,Injury-firearm NEC,Suicide and self-inflicted injury by other and unspecified firearm,1
